symbol,bucket_ts_ms,bucket_start_utc,trade_count,buy_trade_count,sell_trade_count,buy_notional,sell_notional,cvd,total_notional,taker_buy_pct,avg_trade_notional,max_trade_notional,vwap,low_price,high_price
doge-usdc,1777071960000,2026-04-24T23:06:00Z,1,0,1,0,44.310012,-44.310012,44.310012,0,44.310012,44.310012,0.098031,0.098031,0.098031
doge-usdc,1777072080000,2026-04-24T23:08:00Z,4,2,2,31.271273,753.698506,-722.427233,784.969779,3.98375502301,196.24244475,716.741196,0.0980354413638,0.098027,0.098036
doge-usdc,1777072140000,2026-04-24T23:09:00Z,6,4,2,12849.047902,29.706726,12819.341176,12878.754628,99.7693354143,2146.45910467,11941.658112,0.0980476477556,0.098042,0.09805
doge-usdc,1777072200000,2026-04-24T23:10:00Z,2,0,2,0,29.227542,-29.227542,29.227542,0,14.613771,18.340773,0.098079,0.098079,0.098079
doge-usdc,1777072320000,2026-04-24T23:12:00Z,6,6,0,32347.773368,0,32347.773368,32347.773368,100,5391.29556133,30000.12192,0.0980800259786,0.09808,0.098096
doge-usdc,1777072380000,2026-04-24T23:13:00Z,1,1,0,15.993886,0,15.993886,15.993886,100,15.993886,15.993886,0.098122,0.098122,0.098122
doge-usdc,1777072440000,2026-04-24T23:14:00Z,1,0,1,0,17.274928,-17.274928,17.274928,0,17.274928,17.274928,0.098153,0.098153,0.098153
doge-usdc,1777072500000,2026-04-24T23:15:00Z,4,2,2,60.245795,240.006271,-179.760476,300.252066,20.0650725914,75.0630165,226.17121,0.0981215901961,0.098119,0.098122
doge-usdc,1777072560000,2026-04-24T23:16:00Z,1,1,0,4.317192,0,4.317192,4.317192,100,4.317192,4.317192,0.098118,0.098118,0.098118
doge-usdc,1777072620000,2026-04-24T23:17:00Z,3,2,1,19.4246,4.316444,15.108156,23.741044,81.8186428533,7.91368133333,19.032176,0.0981034876033,0.098101,0.098106
eth-usdc,1777059720000,2026-04-24T19:42:00Z,4,0,4,0,923.5259,-923.5259,923.5259,0,230.881475,625.2774,2321,2321,2321
eth-usdc,1777059780000,2026-04-24T19:43:00Z,13,9,4,2314.72369,314.52676,2000.19693,2629.25045,88.0373982631,202.250034615,1752.03605,2321.42896874,2321,2321.5
eth-usdc,1777059840000,2026-04-24T19:44:00Z,41,8,33,316.11511,217470.59451,-217154.4794,217786.70962,0.145148944374,5311.87096634,105940.7286,2321.19880096,2320.2,2321.5
eth-usdc,1777059900000,2026-04-24T19:45:00Z,35,9,26,200.44472,10845.20049,-10644.75577,11045.64521,1.81469453517,315.589863143,4590.38613,2319.88011888,2319.5,2320.1
eth-usdc,1777059960000,2026-04-24T19:46:00Z,21,11,10,3826.66564,6247.58081,-2420.91517,10074.24645,37.9846339773,479.726021429,4203.60066,2319.22428519,2319.1,2319.5
eth-usdc,1777060020000,2026-04-24T19:47:00Z,99,17,82,2554.18482,1304579.88141,-1302025.69659,1307134.06623,0.195403431522,13203.3744064,168673.8996,2320.244849,2319.1,2320.3
eth-usdc,1777060080000,2026-04-24T19:48:00Z,25,6,19,124.56214,4831.27405,-4706.71191,4955.83619,2.51344344777,198.2334476,2165.256,2319.60505032,2319.1,2320
eth-usdc,1777060140000,2026-04-24T19:49:00Z,28,19,9,1272.45793,860.48456,411.97337,2132.94249,59.6573951696,76.1765175,465.52365,2319.4241953,2319.1,2319.5
eth-usdc,1777060200000,2026-04-24T19:50:00Z,67,42,25,2967.30236,6432.14076,-3464.8384,9399.44312,31.5689166062,140.290195821,4558.72896,2320.21996988,2319.4,2321
eth-usdc,1777060260000,2026-04-24T19:51:00Z,29,12,17,365.24419,33531.90369,-33166.6595,33897.14788,1.07750714394,1168.86716828,13704.85195,2320.30802319,2320.2,2320.7
eth-usdc,1777060320000,2026-04-24T19:52:00Z,78,25,53,8963.0638,175610.81369,-166647.74989,184573.87749,4.85608468646,2366.33176269,19490.52,2320.18681643,2319.3,2320.9
eth-usdc,1777060380000,2026-04-24T19:53:00Z,219,35,184,6474.77542,2377888.04744,-2371413.27202,2384362.82286,0.271551601037,10887.5014742,189147.76232,2318.67341384,2318.2,2320.1
eth-usdc,1777060440000,2026-04-24T19:54:00Z,55,35,20,16132.98999,6122.45595,10010.53404,22255.44594,72.4900774107,404.644471636,1457.0228,2320.08818765,2319.5,2320.3
eth-usdc,1777060500000,2026-04-24T19:55:00Z,30,11,19,2567.90815,1451.37927,1116.52888,4019.28742,63.8896371835,133.976247333,1152.09565,2319.8011197,2319.4,2320.6
eth-usdc,1777060560000,2026-04-24T19:56:00Z,17,11,6,1271.87063,619.65531,652.21532,1891.52594,67.240454022,111.266231765,1150.07357,2320.03672268,2319.7,2320.2
eth-usdc,1777060620000,2026-04-24T19:57:00Z,24,17,7,27792.42058,519.91872,27272.50186,28312.3393,98.163632067,1179.68080417,24974.06514,2320.55040285,2319.7,2320.8
eth-usdc,1777060680000,2026-04-24T19:58:00Z,33,18,15,3030.44552,1378.51573,1651.92979,4408.96125,68.7337753309,133.604886364,2320.7,2320.75021055,2320.2,2321.2
eth-usdc,1777060740000,2026-04-24T19:59:00Z,24,10,14,1406.79355,3480.65235,-2073.8588,4887.4459,28.7838183539,203.643579167,1159.95,2320.06356214,2319.9,2320.4
eth-usdc,1777060800000,2026-04-24T20:00:00Z,74,22,52,43655.88153,101572.774,-57916.89247,145228.65553,30.0601016863,1962.54939905,28750.7583,2320.04293357,2319,2320.4
eth-usdc,1777060860000,2026-04-24T20:01:00Z,22,16,6,6906.57003,4905.06228,2001.50775,11811.63231,58.472612834,536.892377727,2978.3664,2319.37169815,2319,2319.8
eth-usdc,1777060920000,2026-04-24T20:02:00Z,47,12,35,3254.21568,16011.18336,-12756.96768,19265.39904,16.8915041585,409.902107234,3939.06954,2319.17648248,2318.6,2320
eth-usdc,1777060980000,2026-04-24T20:03:00Z,59,31,28,29121.34702,21489.42333,7631.92369,50610.77035,57.5398216992,857.809666949,10000.4556,2318.3726449,2318,2319.6
eth-usdc,1777061040000,2026-04-24T20:04:00Z,26,14,12,19713.40757,9525.12046,10188.28711,29238.52803,67.4227086595,1124.55877038,14728.19,2319.4504141,2319.4,2320
eth-usdc,1777061100000,2026-04-24T20:05:00Z,32,16,16,56964.816,3178.95897,53785.85703,60143.77497,94.7144006648,1879.49296781,20441.288,2319.99471418,2319.9,2320
eth-usdc,1777061160000,2026-04-24T20:06:00Z,37,10,27,3834.49272,17572.85021,-13738.35749,21407.34293,17.9120441642,578.576835946,8098.07493,2319.90018423,2319.5,2320
eth-usdc,1777061220000,2026-04-24T20:07:00Z,93,37,56,79407.23384,125023.5697,-45616.33586,204430.80354,38.8430864943,2198.18068323,45261.58472,2318.62975951,2317.9,2319.6
eth-usdc,1777061280000,2026-04-24T20:08:00Z,43,7,36,5751.18017,70053.63158,-64302.45141,75804.81175,7.586827323,1762.90259884,35280.06053,2317.94186402,2317.9,2318.4
eth-usdc,1777061340000,2026-04-24T20:09:00Z,84,27,57,3450.15457,76525.3068,-73075.15223,79975.46137,4.31401646317,952.088825833,19840.1175,2317.08159122,2316.6,2317.9
eth-usdc,1777061400000,2026-04-24T20:10:00Z,41,28,13,42389.76408,6622.41568,35767.3484,49012.17976,86.4882245343,1195.41901854,14200.86224,2317.59086056,2317.2,2317.7
eth-usdc,1777061460000,2026-04-24T20:11:00Z,28,20,8,16944.17038,2302.10939,14642.06099,19246.27977,88.0386785524,687.367134643,7622.35464,2317.54446572,2317,2317.7
eth-usdc,1777061520000,2026-04-24T20:12:00Z,26,16,10,919.23942,645.01591,274.22351,1564.25533,58.7653052779,60.1636665385,642.0306,2317.75867536,2317.7,2317.8
eth-usdc,1777061580000,2026-04-24T20:13:00Z,61,32,29,62794.10154,45848.66635,16945.43519,108642.76789,57.7986945285,1781.0289818,43011.87816,2317.8310546,2317.7,2318.2
eth-usdc,1777061640000,2026-04-24T20:14:00Z,49,34,15,28011.25142,1533.15268,26478.09874,29544.4041,94.8106833537,602.947022449,11686.3686,2318.88139677,2318,2319
eth-usdc,1777061700000,2026-04-24T20:15:00Z,43,14,29,2605.29116,106660.03488,-104054.74372,109265.32604,2.38437137784,2541.05409395,65278.2949,2318.50461068,2317.9,2319.1
eth-usdc,1777061760000,2026-04-24T20:16:00Z,21,8,13,1871.49162,2076.55758,-205.06596,3948.0492,47.4029457384,188.002342857,1213.5777,2318.15465915,2317.9,2318.3
eth-usdc,1777061820000,2026-04-24T20:17:00Z,112,13,99,4994.54582,464577.32697,-459582.78115,469571.87279,1.06363820097,4192.60600705,109850.69877,2317.02554649,2316.2,2318
eth-usdc,1777061880000,2026-04-24T20:18:00Z,49,17,32,3323.56545,66683.61917,-63360.05372,70007.18462,4.74746337542,1428.71805347,37489.08943,2316.13234412,2316.1,2316.5
eth-usdc,1777061940000,2026-04-24T20:19:00Z,50,25,25,2341.21496,71590.651,-69249.43604,73931.86596,3.16671969468,1478.6373192,18923.23183,2316.10316659,2316.1,2316.2
eth-usdc,1777062000000,2026-04-24T20:20:00Z,56,26,30,5746.85573,8108.25393,-2361.3982,13855.10966,41.478240671,247.4126725,3587.1794,2316.98546105,2316.6,2317.6
eth-usdc,1777062060000,2026-04-24T20:21:00Z,31,14,17,8418.78051,730.66725,7688.11326,9149.44776,92.014083591,295.143476129,5894.448,2316.78511091,2316.2,2317.3
eth-usdc,1777062120000,2026-04-24T20:22:00Z,62,21,41,1759.76312,113613.21157,-111853.44845,115372.97469,1.52528191696,1860.85443048,37489.08672,2316.20083575,2315.7,2316.5
eth-usdc,1777062180000,2026-04-24T20:23:00Z,31,8,23,1245.4511,33871.3131,-32625.862,35116.7642,3.54659983166,1132.79884516,13924.9054,2315.82876324,2315.7,2316.4
eth-usdc,1777062240000,2026-04-24T20:24:00Z,54,17,37,1960.87643,124003.99243,-122043.116,125964.86886,1.55668516766,2332.68275667,53017.69362,2315.84995836,2315.8,2316
eth-usdc,1777062300000,2026-04-24T20:25:00Z,61,21,40,4562.27171,28604.12482,-24041.85311,33166.39653,13.7557051333,543.711418525,9663.27615,2315.45853643,2315.3,2316.3
eth-usdc,1777062360000,2026-04-24T20:26:00Z,115,30,85,12740.23342,1449376.68444,-1436636.45102,1462116.91786,0.871355311219,12714.0601553,158308.2655,2314.99260253,2314.3,2316
eth-usdc,1777062420000,2026-04-24T20:27:00Z,45,28,17,40462.9346,2141.92628,38321.00832,42604.86088,94.9725776924,946.774686222,14248.825,2315.06636744,2314.5,2315.3
eth-usdc,1777062480000,2026-04-24T20:28:00Z,178,33,145,87853.83644,1268332.94502,-1180479.10858,1356186.78146,6.47800418357,7619.02686213,212150.35645,2314.94477067,2314.6,2316.1
eth-usdc,1777062540000,2026-04-24T20:29:00Z,27,9,18,1179.91216,3456.07288,-2276.16072,4635.98504,25.4511640961,171.70314963,999.02019,2316.02389969,2315.6,2316.3
eth-usdc,1777062600000,2026-04-24T20:30:00Z,53,38,15,19731.34378,3321.0117,16410.33208,23052.35548,85.5936123192,434.950103396,4633.6,2316.54026449,2315.6,2316.8
eth-usdc,1777062660000,2026-04-24T20:31:00Z,62,32,30,6240.40178,4542.88332,1697.51846,10783.2851,57.8710636149,173.923953226,2317,2316.99293081,2316.7,2317.3
eth-usdc,1777062720000,2026-04-24T20:32:00Z,66,47,19,15351.51798,6040.73802,9310.77996,21392.256,71.7620337939,324.125090909,4447.58652,2317.7628742,2316.7,2318.5
eth-usdc,1777062780000,2026-04-24T20:33:00Z,38,24,14,5839.81908,10315.6077,-4475.78862,16155.42678,36.1477239786,425.14281,6095.83126,2318.5170465,2318,2318.8
eth-usdc,1777062840000,2026-04-24T20:34:00Z,55,40,15,18922.1213,3034.07954,15888.04176,21956.20084,86.1812179525,399.203651636,4753.95,2319.01486496,2318.7,2319.3
eth-usdc,1777062900000,2026-04-24T20:35:00Z,63,46,17,464482.0538,45830.98084,418651.07296,510313.03464,91.0190456193,8100.20689905,131551.424,2319.98222729,2319,2320
eth-usdc,1777062960000,2026-04-24T20:36:00Z,323,273,50,4384442.6969,322096.83143,4062345.86547,4706539.52833,93.1563980396,14571.3298091,445987.52,2320.29946886,2320,2323.8
eth-usdc,1777063020000,2026-04-24T20:37:00Z,200,81,119,654264.51694,965608.29525,-311343.77831,1619872.81219,40.3898696253,8099.36406095,201072.99765,2323.45292815,2322.6,2324.3
eth-usdc,1777063080000,2026-04-24T20:38:00Z,72,49,23,95711.81711,9716.54972,85995.26739,105428.36683,90.7837425428,1464.28287264,37571.53066,2322.92704424,2322.6,2323.8
eth-usdc,1777063140000,2026-04-24T20:39:00Z,78,50,28,156882.66592,3495.96434,153386.70158,160378.63026,97.8201806972,2056.13628538,120002.5288,2324.0753579,2323.9,2324.6
eth-usdc,1777063200000,2026-04-24T20:40:00Z,61,25,36,33476.97253,6410.72464,27066.24789,39887.69717,83.9280653063,653.896674918,13979.91194,2324.05157432,2322.8,2324.6
eth-usdc,1777063260000,2026-04-24T20:41:00Z,54,23,31,23198.84141,109638.06238,-86439.22097,132836.90379,17.4641539724,2459.94266278,19665.1575,2323.79008063,2323.2,2323.9
eth-usdc,1777063320000,2026-04-24T20:42:00Z,31,16,15,53948.04953,1593.74862,52354.30091,55541.79815,97.1305419106,1791.67090806,16265.9,2323.70098903,2323.5,2323.8
eth-usdc,1777063380000,2026-04-24T20:43:00Z,120,27,93,113063.15589,1659262.46442,-1546199.30853,1772325.62031,6.37936700764,14769.3801693,314853.45996,2322.99295983,2322.6,2323.6
eth-usdc,1777063440000,2026-04-24T20:44:00Z,54,20,34,172021.0509,4622.20535,167398.84555,176643.25625,97.3833106069,3271.17141204,33687.90596,2323.3973832,2323.3,2323.4
eth-usdc,1777063500000,2026-04-24T20:45:00Z,66,47,19,80789.4629,15890.62833,64898.83457,96680.09123,83.5637015565,1464.84986712,18141.33954,2323.50446123,2323.4,2324
eth-usdc,1777063560000,2026-04-24T20:46:00Z,87,66,21,593515.34665,9859.49061,583655.85604,603374.83726,98.3659426941,6935.34295701,75372.2577,2323.47670866,2323.3,2323.6
eth-usdc,1777063620000,2026-04-24T20:47:00Z,73,59,14,235221.28465,11262.04535,223959.2393,246483.33,95.4309099321,3376.4839726,69605.24616,2323.83025181,2323.3,2324.1
eth-usdc,1777063680000,2026-04-24T20:48:00Z,46,27,19,62811.88878,6658.42337,56153.46541,69470.31215,90.4154405473,1510.22417717,14006.89316,2323.73267828,2323.5,2324.4
eth-usdc,1777063740000,2026-04-24T20:49:00Z,39,21,18,7541.4566,786.5813,6754.8753,8328.0379,90.5550225702,213.539433333,3308.9112,2323.93065632,2323.5,2324
eth-usdc,1777063800000,2026-04-24T20:50:00Z,71,25,46,119067.81071,525249.38606,-406181.57535,644317.19677,18.4796884682,9074.89009535,247367.28652,2323.40601138,2323.2,2324.2
eth-usdc,1777063860000,2026-04-24T20:51:00Z,83,27,56,51196.45568,704485.32922,-653288.87354,755681.7849,6.77486962145,9104.59981807,155687.39622,2323.92766743,2323.2,2324
eth-usdc,1777063920000,2026-04-24T20:52:00Z,39,8,31,164.53726,121975.38311,-121810.84585,122139.92037,0.134712106821,3131.79283,17000.49045,2323.89846627,2323.7,2324
eth-usdc,1777063980000,2026-04-24T20:53:00Z,47,29,18,67519.45321,180388.50765,-112869.05444,247907.96086,27.235693834,5274.63746511,104994.00642,2324.11026054,2324,2324.2
eth-usdc,1777064040000,2026-04-24T20:54:00Z,45,14,31,7428.6059,67684.28985,-60255.68395,75112.89575,9.88992079965,1669.17546111,14956.51314,2324.10952536,2323.8,2324.2
eth-usdc,1777064100000,2026-04-24T20:55:00Z,63,44,19,66273.3624,3048.88161,63224.48079,69322.24401,95.6018711547,1100.35307952,19524.12,2324.37002324,2324.2,2324.9
eth-usdc,1777064160000,2026-04-24T20:56:00Z,70,52,18,137124.93676,7588.8358,129536.10096,144713.77256,94.7559685124,2067.339608,49593.13937,2324.73417596,2324.1,2325
eth-usdc,1777064220000,2026-04-24T20:57:00Z,101,72,29,209899.60669,76500.07665,133399.53004,286399.68334,73.2890498488,2835.64042911,52145.565,2324.9633748,2324.1,2325
eth-usdc,1777064280000,2026-04-24T20:58:00Z,326,282,44,3435991.70918,330164.1499,3105827.55928,3766155.85908,91.2333912282,11552.6253346,314854.61553,2326.75899288,2325,2327.5
eth-usdc,1777064340000,2026-04-24T20:59:00Z,65,33,32,44994.20816,52115.20255,-7120.99439,97109.41071,46.3335199246,1493.990934,26039.57,2326.30822897,2325.1,2326.6
eth-usdc,1777064400000,2026-04-24T21:00:00Z,76,26,50,17401.75332,20796.59658,-3394.84326,38198.3499,45.5562959279,502.609867105,9824.87961,2324.81573518,2324.6,2325.5
eth-usdc,1777064460000,2026-04-24T21:01:00Z,72,19,53,12046.20518,30239.61525,-18193.41007,42285.82043,28.4875758765,587.303061528,4020.52508,2323.58823145,2323.3,2324.8
eth-usdc,1777064520000,2026-04-24T21:02:00Z,43,25,18,4063.82191,27738.70024,-23674.87833,31802.52215,12.7783006984,739.593538372,9736.02098,2323.28522639,2323.1,2323.4
eth-usdc,1777064580000,2026-04-24T21:03:00Z,33,16,17,7090.29248,6274.51645,815.77603,13364.80893,53.0519554536,404.99421,3937.0013,2323.26407711,2323.1,2323.4
eth-usdc,1777064640000,2026-04-24T21:04:00Z,39,30,9,134447.0014,5259.76711,129187.23429,139706.76851,96.2351379492,3582.22483359,50690.7795,2323.36571547,2323.1,2323.9
eth-usdc,1777064700000,2026-04-24T21:05:00Z,65,56,9,38246.39608,713.72935,37532.66673,38960.12543,98.1680517141,599.386545077,12729.85942,2324.15993641,2323.8,2324.6
eth-usdc,1777064760000,2026-04-24T21:06:00Z,44,33,11,6508.64754,732.6824,5775.96514,7241.32994,89.8819359693,164.575680455,2623.54356,2324.58988154,2324.5,2324.6
eth-usdc,1777064820000,2026-04-24T21:07:00Z,31,18,13,7522.80895,5489.31009,2033.49886,13012.11904,57.813865112,419.745775484,4679.18734,2324.50588445,2324.4,2324.6
eth-usdc,1777064880000,2026-04-24T21:08:00Z,56,48,8,33897.29788,1352.73921,32544.55867,35250.03709,96.1624459953,629.464948036,7244.30928,2324.69430071,2324.5,2325
eth-usdc,1777064940000,2026-04-24T21:09:00Z,45,28,17,23519.28573,19022.80608,4496.47965,42542.09181,55.2847420739,945.379818,13987.76085,2325.1237551,2324.9,2325.6
eth-usdc,1777065000000,2026-04-24T21:10:00Z,113,16,97,17125.46899,479343.75369,-462218.2847,496469.22268,3.44945229385,4393.53294407,83933.5398,2324.99836177,2324.4,2325.5
eth-usdc,1777065060000,2026-04-24T21:11:00Z,60,41,19,61891.17901,7577.49039,54313.68862,69468.6694,89.0922189018,1157.81115667,16490.74819,2324.71193701,2324.4,2325.2
eth-usdc,1777065120000,2026-04-24T21:12:00Z,58,48,10,72258.52343,2733.12134,69525.40209,74991.64477,96.3554321973,1292.95939259,42076.4336,2326.3105496,2325,2326.4
eth-usdc,1777065180000,2026-04-24T21:13:00Z,141,53,88,478257.75116,281057.19881,197200.55235,759314.94997,62.9854253731,5385.21241113,186021.79659,2324.89375439,2324.7,2326.3
eth-usdc,1777065240000,2026-04-24T21:14:00Z,661,87,574,280712.08966,2499666.58912,-2218954.49946,2780378.67878,10.0961819267,4206.32175307,299907.1606,2320.55821252,2314.8,2325
eth-usdc,1777065300000,2026-04-24T21:15:00Z,173,62,111,420809.54456,1191146.90113,-770337.35657,1611956.44569,26.1055157964,9317.66731613,258356.24056,2314.44916587,2314.4,2314.9
eth-usdc,1777065360000,2026-04-24T21:16:00Z,102,28,74,37406.47619,760061.67515,-722655.19896,797468.15134,4.69065455807,7818.31520922,200207.83265,2314.20716258,2314,2314.5
eth-usdc,1777065420000,2026-04-24T21:17:00Z,32,15,17,16590.93995,56650.8852,-40059.94525,73241.82515,22.6522754123,2288.80703594,44679.1748,2314.02265152,2314,2314.1
eth-usdc,1777065480000,2026-04-24T21:18:00Z,144,118,26,289927.43104,88331.80277,201595.62827,378259.23381,76.6478132258,2626.80023479,156542.38552,2314.29488879,2314,2316.4
eth-usdc,1777065540000,2026-04-24T21:19:00Z,134,115,19,118459.56069,8209.88504,110249.67565,126669.44573,93.5186540111,945.294371119,24095.1781,2317.34302443,2316.4,2318.6
eth-usdc,1777065600000,2026-04-24T21:20:00Z,96,15,81,5451.0646,266102.10683,-260651.04223,271553.17143,2.00736547148,2828.67886906,179256.64399,2316.66461717,2316.1,2318.6
eth-usdc,1777065660000,2026-04-24T21:21:00Z,69,33,36,27538.18276,122589.56787,-95051.38511,150127.75063,18.3431661664,2175.76450188,37488.63573,2315.72490124,2315.4,2316.1
eth-usdc,1777065720000,2026-04-24T21:22:00Z,30,17,13,4069.36262,444.57737,3624.78525,4513.93999,90.1510128406,150.464666333,2041.3448,2315.55349851,2315.4,2315.8
eth-usdc,1777065780000,2026-04-24T21:23:00Z,32,16,16,6711.99457,11199.83674,-4487.84217,17911.83131,37.4724083419,559.744728438,7171.1035,2315.53633379,2315.4,2315.6
eth-usdc,1777065840000,2026-04-24T21:24:00Z,40,34,6,67476.81058,386.47146,67090.33912,67863.28204,99.4305146342,1696.582051,18999.9811,2315.7340836,2315.4,2316.2
eth-usdc,1777065900000,2026-04-24T21:25:00Z,65,29,36,10471.94283,18078.73635,-7606.79352,28550.67918,36.6784368385,439.241218154,6121.78452,2316.128076,2315.7,2316.7
eth-usdc,1777065960000,2026-04-24T21:26:00Z,32,18,14,21643.95072,727.14543,20916.80529,22371.09615,96.7496209165,699.096754687,19679.43682,2315.80051655,2315.7,2316.3
eth-usdc,1777066020000,2026-04-24T21:27:00Z,27,16,11,5331.56966,1650.69193,3680.87773,6982.26159,76.3587784742,258.602281111,2919.27692,2315.76451527,2315.4,2316.5
eth-usdc,1777066080000,2026-04-24T21:28:00Z,46,14,32,2001.57921,80079.0314,-78077.45219,82080.61061,2.43855302138,1784.36110022,19111.08006,2315.44977475,2315.3,2315.6
eth-usdc,1777066140000,2026-04-24T21:29:00Z,49,38,11,13289.79253,14830.57774,-1540.78521,28120.37027,47.2603753165,573.885107551,14276.59356,2316.26390152,2315.6,2316.4
eth-usdc,1777066200000,2026-04-24T21:30:00Z,44,18,26,16519.71604,3648.14777,12871.56827,20167.86381,81.9110848607,458.360541136,11581,2316.09538799,2315.4,2316.3
eth-usdc,1777066260000,2026-04-24T21:31:00Z,22,9,13,289.68206,17395.66023,-17105.97817,17685.34229,1.63797824916,803.879195,12656.9861,2315.50214591,2315.5,2315.7
eth-usdc,1777066320000,2026-04-24T21:32:00Z,50,33,17,10874.56545,63315.73413,-52441.16868,74190.29958,14.6576648316,1483.8059916,37488.8673,2315.74756862,2315.5,2316.2
eth-usdc,1777066380000,2026-04-24T21:33:00Z,32,23,9,20951.64133,1663.09155,19288.54978,22614.73288,92.6459818967,706.7104025,6376.76032,2316.75096605,2315.8,2316.8
eth-usdc,1777066440000,2026-04-24T21:34:00Z,38,27,11,67281.59341,1986.34652,65295.24689,69267.93993,97.1323724626,1822.84052447,25014.87846,2316.6845018,2316.6,2317.2
eth-usdc,1777066500000,2026-04-24T21:35:00Z,182,16,166,1910.04783,477623.61992,-475713.57209,479533.66775,0.398313603081,2634.80037225,145145.69281,2316.49824041,2314,2317.2
eth-usdc,1777066560000,2026-04-24T21:36:00Z,271,68,203,22292.78624,564393.74694,-542100.9607,586686.53318,3.79977807214,2164.89495638,37488.17104,2312.39048481,2311.3,2314.1
eth-usdc,1777066620000,2026-04-24T21:37:00Z,46,30,16,5373.71324,14898.26995,-9524.55671,20271.98319,26.5080786109,440.695286739,11924.2734,2314.07408308,2313.9,2314.5
eth-usdc,1777066680000,2026-04-24T21:38:00Z,52,40,12,17975.93831,7022.06264,10953.87567,24998.00095,71.9095032677,480.7307875,11996.26389,2315.07987201,2314.5,2315.3
eth-usdc,1777066740000,2026-04-24T21:39:00Z,62,35,27,234093.92214,56348.14753,177745.77461,290442.06967,80.5991784888,4684.54951081,76940.57856,2315.18706672,2314.4,2315.4
eth-usdc,1777066800000,2026-04-24T21:40:00Z,48,21,27,7139.51106,107813.49654,-100673.98548,114953.0076,6.2108084069,2394.854325,77842.1898,2314.49785268,2313.8,2314.6
eth-usdc,1777066860000,2026-04-24T21:41:00Z,27,17,10,13140.66102,9192.81569,3947.84533,22333.47671,58.8384029528,827.165804074,9999.99784,2314.39788493,2314,2314.6
eth-usdc,1777066920000,2026-04-24T21:42:00Z,27,7,20,107.40326,3449.2407,-3341.83744,3556.64396,3.01979228756,131.727554074,1507.065,2314.92056756,2314.5,2315.1
eth-usdc,1777066980000,2026-04-24T21:43:00Z,32,17,15,14071.46481,5649.84872,8421.61609,19721.31353,71.351559766,616.291047812,5945.54048,2314.13777473,2313.5,2314.6
eth-usdc,1777067040000,2026-04-24T21:44:00Z,53,27,26,7565.37791,22582.09584,-15016.71793,30147.47375,25.0945667048,568.820259434,13595.532,2314.67417175,2313.5,2315.1
eth-usdc,1777067100000,2026-04-24T21:45:00Z,35,25,10,40767.89497,497.12556,40270.76941,41265.02053,98.7952858047,1179.00058657,14572.092,2314.47580248,2313.8,2314.6
eth-usdc,1777067160000,2026-04-24T21:46:00Z,38,8,30,2306.72031,7604.40157,-5297.68126,9911.12188,23.2740585569,260.818996842,4003.39511,2313.68253613,2313.1,2314.5
eth-usdc,1777067220000,2026-04-24T21:47:00Z,45,23,22,4651.09994,72529.3202,-67878.22026,77180.42014,6.02626926825,1715.12044756,26405.4393,2312.95162367,2312.9,2314.1
eth-usdc,1777067280000,2026-04-24T21:48:00Z,33,19,14,3491.78171,5102.92508,-1611.14337,8594.70679,40.6271184732,260.445660303,1756.40558,2313.82603042,2313.7,2314.3
eth-usdc,1777067340000,2026-04-24T21:49:00Z,37,20,17,3788.34184,101324.70707,-97536.36523,105113.04891,3.60406427107,2840.89321378,19442.64,2314.60262282,2314.3,2314.9
eth-usdc,1777067400000,2026-04-24T21:50:00Z,35,13,22,14386.3415,11844.27692,2542.06458,26230.61842,54.8456055044,749.446240571,8000.06291,2314.67737529,2314.4,2315
eth-usdc,1777067460000,2026-04-24T21:51:00Z,29,23,6,7877.83031,748.50822,7129.32209,8626.33853,91.3229904276,297.45994931,2900.76285,2314.80130145,2314.4,2315.1
eth-usdc,1777067520000,2026-04-24T21:52:00Z,18,10,8,397.98795,4591.49112,-4193.50317,4989.47907,7.97654313038,277.193281667,2781.241,2315.08865535,2315,2315.3
eth-usdc,1777067580000,2026-04-24T21:53:00Z,25,18,7,1611.84558,1258.18879,353.65679,2870.03437,56.1611943344,114.8013748,999.8329,2315.47750706,2315.2,2315.7
eth-usdc,1777067640000,2026-04-24T21:54:00Z,23,11,12,2394.92546,708.76286,1686.1626,3103.68832,77.1638519425,134.942970435,1820.21455,2315.49412116,2315.2,2315.9
eth-usdc,1777067700000,2026-04-24T21:55:00Z,35,18,17,6028.81138,1556.60952,4472.20186,7585.4209,79.4789301672,216.726311429,3499.33472,2315.66410233,2315.1,2316
eth-usdc,1777067760000,2026-04-24T21:56:00Z,31,17,14,1456.97546,3978.85627,-2521.88081,5435.83173,26.8031744242,175.349410645,1963.48203,2315.38600758,2315.1,2315.8
eth-usdc,1777067820000,2026-04-24T21:57:00Z,38,13,25,1541.81893,131272.72857,-129730.90964,132814.5475,1.16088106237,3495.11967105,15503.304,2316.00093293,2315.8,2316.1
eth-usdc,1777067880000,2026-04-24T21:58:00Z,43,31,12,39973.69478,711.85854,39261.83624,40685.55332,98.2503407674,946.175658605,20413.09312,2316.64151734,2316,2316.8
eth-usdc,1777067940000,2026-04-24T21:59:00Z,64,5,59,1992.17319,40284.66428,-38292.49109,42276.83747,4.71220959092,660.575585469,12167.89511,2314.77600458,2314,2316.4
eth-usdc,1777068000000,2026-04-24T22:00:00Z,89,31,58,36087.34076,22919.04836,13168.2924,59006.38912,61.1583614897,662.99313618,13218.44126,2313.39542703,2312.9,2314.2
